X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
0.874	53.09	69.04	79.97	93.76	102.65	113.30	120.66
0.877	53.10	69.08	79.99	93.74	102.65	113.30	120.66
0.879	53.10	69.12	80.01	93.72	102.65	113.30	120.66
0.882	53.10	69.16	80.02	93.71	102.65	113.30	120.66
0.885	53.11	69.20	80.05	93.69	102.65	113.30	120.66
0.888	53.11	69.25	80.06	93.65	102.65	113.30	120.66
0.890	53.12	69.28	80.07	93.64	102.65	113.30	120.66
0.893	53.12	69.33	80.10	93.62	102.65	113.30	120.66
0.896	53.12	69.37	80.11	93.60	102.65	113.30	120.66
0.899	53.12	69.41	80.14	93.58	102.65	113.30	120.66
0.901	53.13	69.48	80.15	93.56	102.65	113.30	120.66
0.904	53.13	69.53	80.16	93.55	102.65	113.30	120.66
0.907	53.13	69.57	80.19	93.53	102.65	113.30	120.66
0.909	53.14	69.61	80.20	93.49	102.65	113.30	120.66
0.912	53.14	69.65	80.21	93.48	102.65	113.30	120.66
0.915	53.14	69.69	80.24	93.46	102.65	113.30	120.66
0.918	53.15	69.73	80.25	93.44	102.65	113.30	120.66
0.920	53.15	69.77	80.28	93.42	102.65	113.30	120.66
0.923	53.15	70.01	80.29	93.40	102.65	113.30	120.66
0.926	53.16	70.13	80.30	93.39	102.65	113.30	120.66
0.929	53.16	70.25	80.33	93.38	102.67	113.30	120.66
0.931	53.16	70.37	80.34	93.38	102.68	113.30	120.66
0.934	53.17	70.49	80.35	93.38	102.69	113.30	120.66
0.937	53.21	70.73	80.38	93.38	102.71	113.30	120.66
0.940	53.23	70.85	80.39	93.38	102.72	113.30	120.66
0.942	53.24	70.97	80.41	93.38	102.73	113.30	120.66
0.945	53.26	71.09	80.43	93.36	102.75	113.30	120.66
0.948	53.28	71.33	80.44	93.35	102.76	113.30	120.66
0.950	53.32	71.45	80.46	93.33	102.78	113.30	120.66
0.953	53.33	71.57	80.48	93.31	102.79	113.30	120.66
0.956	53.35	71.68	80.50	93.29	102.80	113.30	120.66
0.959	53.37	71.80	80.51	93.28	102.82	113.30	120.66
0.961	53.39	72.04	80.53	93.25	102.83	113.30	120.66
0.964	53.42	72.16	80.55	93.24	102.84	113.30	120.66
0.967	53.44	72.28	80.56	93.22	102.86	113.30	120.66
0.970	53.46	72.40	80.58	93.20	102.87	113.30	120.66
0.972	53.47	72.64	80.60	93.18	102.88	113.30	120.66
0.975	53.49	72.76	80.61	93.16	102.90	113.30	120.66
0.978	53.53	72.88	80.64	93.14	102.91	113.30	120.66
0.981	53.54	73.00	80.65	93.13	102.92	113.30	120.66
0.983	53.56	73.12	80.66	93.11	102.94	113.30	120.66
0.986	53.58	73.36	80.69	93.09	102.95	113.30	120.66
0.989	53.60	73.48	80.70	93.09	102.97	113.30	120.66
0.992	53.63	73.60	80.73	93.09	102.98	113.30	120.66
0.994	53.65	73.72	80.74	93.09	102.99	113.30	120.66
0.997	53.67	73.95	80.75	93.09	103.01	113.30	120.66
1.000	53.68	73.98	80.78	93.09	103.02	113.30	120.66
1.002	53.70	74.00	80.79	93.09	103.03	113.30	120.66
1.005	53.74	74.01	80.80	93.09	103.05	113.30	120.66
1.008	53.75	74.02	80.85	93.10	103.06	113.30	120.66
1.011	53.77	74.05	80.90	93.11	103.07	113.30	120.66
1.013	53.79	74.06	80.94	93.12	103.09	113.30	120.66
1.016	53.81	74.06	80.99	93.13	103.10	113.30	120.66
1.019	53.84	74.06	81.04	93.14	103.11	113.30	120.66
1.022	53.86	74.06	81.08	93.15	103.13	113.30	120.66
1.024	53.88	74.06	81.13	93.16	103.14	113.30	120.66
1.027	53.90	74.06	81.17	93.18	103.15	113.30	120.66
1.030	53.92	74.05	81.22	93.19	103.17	113.30	120.66
